"osm_id","latitude","longitude","name","traffic_signals","direction","crossing","source","osm_url"
3755576616,12.9803996,77.5709223,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3755576616"
3770161990,12.9606189,77.5716383,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3770161990"
3780895950,12.9594525,77.6540357,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3780895950"
3780895951,12.9593266,77.6543745,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3780895951"
3801688125,12.9342983,77.6297442,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3801688125"
3801688126,12.9345563,77.6295950,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3801688126"
3801692788,12.9371207,77.6270122,"","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/3801692788"
3801692790,12.9372333,77.6268138,"Sony World Signal","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/3801692790"
3803149236,12.9613474,77.6359899,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3803149236"
3803149238,12.9614881,77.6357898,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3803149238"
3805003789,12.9169462,77.6228375,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3805003789"
3806218133,12.9610338,77.6385681,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3806218133"
3833983041,13.0451875,77.5073485,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3833983041"
3856885384,13.0455631,77.5074436,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3856885384"
3919859765,12.9967511,77.5695670,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3919859765"
3919859801,12.9982560,77.5529207,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/3919859801"
3919864571,12.9976388,77.5500293,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3919864571"
3919864572,12.9978642,77.5503836,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3919864572"
3980460302,12.9747301,77.6199524,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3980460302"
3982070777,12.9881200,77.5121299,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/3982070777"
4030004341,12.9937568,77.5955811,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4030004341"
4030321893,12.9907310,77.5994505,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4030321893"
4044110261,12.9650370,77.6099001,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4044110261"
4044110267,12.9651727,77.6176955,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4044110267"
4044263598,12.9744669,77.6110102,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4044263598"
4044263599,12.9742918,77.6112676,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4044263599"
4058219853,12.9933787,77.5955640,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4058219853"
4058219855,12.9933190,77.5959281,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4058219855"
4058224571,12.9869098,77.5886234,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4058224571"
4058224812,12.9719671,77.5941343,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4058224812"
4058224830,12.9720628,77.5941604,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4058224830"
4127931099,12.9482396,77.5767750,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4127931099"
4127931100,12.9482396,77.5768488,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4127931100"
4161839915,12.9276546,77.6207680,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4161839915"
4393134092,13.0039059,77.5494412,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4393134092"
4406882464,12.9168000,77.6101285,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4406882464"
4445274988,12.9186953,77.6855476,"","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/4445274988"
4465530917,12.9569136,77.7009594,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4465530917"
4490333425,12.9297056,77.6331099,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4490333425"
4582284826,12.9177361,77.5735900,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4582284826"
4614143317,12.9063126,77.5732216,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4614143317"
4692270064,12.9166275,77.6099779,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4692270064"
4692270065,12.9164100,77.6100478,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4692270065"
4692270067,12.9140086,77.6100370,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4692270067"
4692323186,12.9878098,77.5122099,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4692323186"
4692323187,12.9879026,77.5125873,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4692323187"
4692331556,12.9870776,77.5191772,"Sumanahalli Junction","","","","OpenStreetMap","https://www.openstreetmap.org/node/4692331556"
4696742622,12.9784564,77.5426989,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4696742622"
4703140386,12.9209276,77.6202958,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4703140386"
4703663956,12.9949102,77.5551716,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4703663956"
4703663964,12.9982024,77.5531939,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4703663964"
4703697696,12.9758723,77.5643949,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4703697696"
4703745962,12.9666992,77.6616405,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4703745962"
4792982257,12.9520291,77.4995737,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4792982257"
4798470947,12.9608478,77.5124806,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4798470947"
4798470955,12.9604572,77.5042836,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4798470955"
4798470956,12.9604312,77.5043336,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4798470956"
4813269388,12.9246881,77.4852147,"Hoysala Circle","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4813269388"
4814847103,12.9610932,77.5131021,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4814847103"
4824686444,12.9553619,77.6896081,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4824686444"
4824730263,13.0040949,77.5493184,"","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/4824730263"
4829061654,12.9365797,77.5753604,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4829061654"
4829124449,12.9435458,77.5799890,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4829124449"
4829190603,12.9364660,77.5803092,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4829190603"
4830093913,12.9391503,77.5715098,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4830093913"
4839770850,12.9162611,77.6151746,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4839770850"
4843481807,13.0376885,77.5222791,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4843481807"
4843481808,13.0378545,77.5223884,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4843481808"
4843481809,13.0379108,77.5224241,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4843481809"
4843481817,13.0377403,77.5221843,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4843481817"
4843481818,13.0379095,77.5222885,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4843481818"
4843631313,12.9519705,77.4998542,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4843631313"
4845178133,12.9441815,77.6076040,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4845178133"
4867634826,12.9294146,77.5736748,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4867634826"
4867634836,12.9235158,77.5737275,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4867634836"
4867634840,12.9211576,77.5735941,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4867634840"
4867659906,12.9209710,77.5736610,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4867659906"
4867659916,12.9236898,77.5736159,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4867659916"
4867659917,12.9236008,77.5734793,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4867659917"
4872113219,12.9264594,77.5612493,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4872113219"
4872132537,12.9155276,77.5696524,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4872132537"
4903183638,12.9674833,77.6113958,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/4903183638"
4912560032,13.0045175,77.5538815,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4912560032"
4912560047,12.9983441,77.5530431,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/4912560047"
5281839993,12.9824943,77.7581178,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/5281839993"
5346743612,12.9445573,77.6028191,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/5346743612"
5346843765,12.9283242,77.6004298,"","","","traffic_signals","OpenStreetMap","https://www.openstreetmap.org/node/5346843765"
5346843768,12.9283750,77.5972149,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/5346843768"
5346843769,12.9283763,77.5971385,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/5346843769"
5346843788,12.9171610,77.5894331,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/5346843788"
5354313548,12.9101641,77.5932548,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/5354313548"
5354313587,12.9101695,77.5951611,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/5354313587"
5354313589,12.9103882,77.5952150,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/5354313589"
5354313590,12.9102827,77.5950777,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/5354313590"
5354313604,12.9167021,77.5950388,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/5354313604"
5372295313,12.9846845,77.5823365,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/5372295313"
5372340500,12.9209797,77.6659262,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/5372340500"
5389437924,12.9299326,77.6331716,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/5389437924"
5392852814,13.0369592,77.5659323,"","signal","","traffic_signals","OpenStreetMap","https://www.openstreetmap.org/node/5392852814"
5558663806,12.9862701,77.5887585,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/5558663806"
5558684112,12.9979266,77.5510346,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/5558684112"
5558684129,12.9786698,77.5731925,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/5558684129"
5778431791,12.9244217,77.6503668,"","","forward","","OpenStreetMap","https://www.openstreetmap.org/node/5778431791"
5942550424,12.9248418,77.6334583,"","junction","forward","","OpenStreetMap","https://www.openstreetmap.org/node/5942550424"
5942550425,12.9251326,77.6336178,"","junction","forward","","OpenStreetMap","https://www.openstreetmap.org/node/5942550425"
5966255495,13.0675878,77.6335278,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/5966255495"
6033543910,13.0379385,77.5218220,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6033543910"
6033543943,13.0422722,77.5146345,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6033543943"
6130580752,13.0529557,77.6461605,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/6130580752"
6131746732,13.1036285,77.6006481,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/6131746732"
6142618373,13.0443433,77.6263080,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6142618373"
6142618374,13.0442829,77.6263794,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6142618374"
6144112170,12.9355069,77.5129960,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/6144112170"
6197117882,13.0345791,77.6228196,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6197117882"
6341774847,12.9760152,77.6201782,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6341774847"
6341774848,12.9763510,77.6203084,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6341774848"
6341774849,12.9756683,77.6202451,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6341774849"
6421171389,12.9662487,77.6068671,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6421171389"
6457608221,13.0014697,77.5943951,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6457608221"
6460998310,12.9635851,77.5849613,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6460998310"
6478194285,13.0438281,77.5609399,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/6478194285"
6528476365,12.9398742,77.6255411,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6528476365"
6536640226,12.9396995,77.6254463,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6536640226"
6681243367,12.9287775,77.5662730,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6681243367"
6852266946,12.9216826,77.5601313,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/6852266946"
6885082495,12.9163150,77.6322941,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6885082495"
6901338036,12.9061811,77.5951682,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/6901338036"
6901551440,12.9829593,77.6374258,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/6901551440"
6904207706,12.9302875,77.5433580,"","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/6904207706"
6904207726,12.9302806,77.5435386,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6904207726"
6904892124,12.9850983,77.5720638,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6904892124"
6932109139,12.9364416,77.5185469,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6932109139"
6949633168,13.0014174,77.5944124,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6949633168"
6949633169,13.0014563,77.5945315,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/6949633169"
7100612878,12.9584109,77.5187540,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7100612878"
7132495604,12.9649462,77.5972439,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/7132495604"
7164445939,12.9611819,77.5592119,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7164445939"
7172895621,13.0396028,77.6415245,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/7172895621"
7172895628,13.0395366,77.6413177,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/7172895628"
7180450199,12.9294684,77.5736757,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7180450199"
7228151804,13.0436301,77.5571499,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7228151804"
7228151805,13.0440493,77.5570506,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7228151805"
7235029649,13.0250670,77.5930392,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/7235029649"
7257695672,13.0146854,77.5725927,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7257695672"
7265495336,12.9298394,77.6329605,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7265495336"
7276500322,12.9843822,77.5822694,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7276500322"
7280461398,13.0054785,77.5933823,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/7280461398"
7287467677,12.9236128,77.5763821,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/7287467677"
7287571767,12.9166344,77.5968525,"","","backward","","OpenStreetMap","https://www.openstreetmap.org/node/7287571767"
7287571768,12.9169701,77.5950759,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/7287571768"
7287984425,12.9308255,77.5761330,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7287984425"
7287984426,12.9308245,77.5762084,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7287984426"
7287984441,12.9309086,77.5761017,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7287984441"
7287984471,12.9235541,77.5761162,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7287984471"
7287984479,12.9209145,77.5743412,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/7287984479"
7289130033,12.9246736,77.4852728,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7289130033"
7290547276,12.9308190,77.5837206,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7290547276"
7290547278,12.9328967,77.5840598,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/7290547278"
7290764570,12.9284540,77.5971407,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7290764570"
7291335557,12.9283223,77.6005903,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7291335557"
7291578193,12.8895987,77.5633357,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/7291578193"
7358777736,12.9071443,77.4990509,"","","forward","","OpenStreetMap","https://www.openstreetmap.org/node/7358777736"
7374276349,12.8795037,77.5457458,"","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/7374276349"
7374276363,12.8834486,77.5487601,"","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/7374276363"
7384187432,13.0188998,77.6554248,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7384187432"
7384187433,13.0192621,77.6555810,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7384187433"
7404474556,13.0287432,77.6637365,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7404474556"
7466248765,12.8928284,77.6104465,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7466248765"
7484168009,12.9294738,77.5736204,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7484168009"
7485457399,13.0129337,77.6621283,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7485457399"
7485457400,13.0131296,77.6625191,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/7485457400"
7617898611,12.9928543,77.6097703,"","signal","backward","","OpenStreetMap","https://www.openstreetmap.org/node/7617898611"
7686283259,12.9736464,77.6139762,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/7686283259"
8504197414,12.9846024,77.5886256,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/8504197414"
9140200248,12.9729291,77.5817190,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/9140200248"
9339539331,12.9305792,77.5435419,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/9339539331"
9506746892,12.9292918,77.6152112,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9506746892"
9507354636,13.0400826,77.6244008,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9507354636"
9603588754,12.9878295,77.5374297,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/9603588754"
9629025771,12.9794664,77.5819718,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/9629025771"
9691908031,13.0454607,77.5072484,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9691908031"
9691908032,13.0454997,77.5072670,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9691908032"
9691908049,13.0566128,77.5072593,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9691908049"
9695761624,13.1022736,77.5862862,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/9695761624"
9713504810,13.0282756,77.5713221,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/9713504810"
9817001114,13.0393364,77.5640809,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9817001114"
9820351002,12.8700468,77.6533235,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9820351002"
9820351003,12.8700093,77.6535236,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9820351003"
9843291185,12.9557708,77.7150315,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9843291185"
9844475372,12.9393719,77.6954445,"","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/9844475372"
9844475373,12.9394618,77.6949651,"","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/9844475373"
9846344721,12.9597159,77.6492467,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/9846344721"
9857144282,12.9242242,77.6518465,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9857144282"
9857144283,12.9242955,77.6516743,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9857144283"
9880815311,13.0952044,77.5943934,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9880815311"
9930000954,12.9904853,77.5996658,"","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/9930000954"
9930001009,12.9794981,77.5817433,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9930001009"
9932318844,12.9727556,77.7116295,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9932318844"
9933265932,12.9682673,77.6063014,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9933265932"
9935424308,13.0055678,77.5651616,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/9935424308"
9938657075,12.9956077,77.5895917,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9938657075"
9939398569,12.9641286,77.5698151,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9939398569"
9939398599,12.9640617,77.5696055,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9939398599"
9939407828,12.9641751,77.5695538,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9939407828"
9951192668,12.9724014,77.7115623,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9951192668"
9952997318,12.9640306,77.5855087,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9952997318"
9953892391,12.9560443,77.7145709,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9953892391"
9953892394,12.9561766,77.7149403,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9953892394"
9953892395,12.9556991,77.7147636,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9953892395"
9982048435,12.9834260,77.7679713,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/9982048435"
9984551452,12.9741929,77.6111055,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/9984551452"
10001161216,12.9679224,77.5871148,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10001161216"
10003979594,13.0065270,77.5788804,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10003979594"
10003979595,13.0065399,77.5786862,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10003979595"
10003979596,13.0063819,77.5786367,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10003979596"
10005593343,12.9729382,77.5387469,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10005593343"
10005593344,12.9728978,77.5384684,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10005593344"
10010955383,12.9613476,77.5591301,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10010955383"
10010955384,12.9611584,77.5591051,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10010955384"
10015684285,12.9798845,77.5711031,"","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/10015684285"
10016225617,12.9809221,77.5970329,"","","","traffic_signals","OpenStreetMap","https://www.openstreetmap.org/node/10016225617"
10016346057,12.9767300,77.6019032,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10016346057"
10020359439,12.9675030,77.6110962,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10020359439"
10035532963,12.9787401,77.5732670,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10035532963"
10043357419,12.9297520,77.6150337,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10043357419"
10043357421,12.9526332,77.6050439,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10043357421"
10043357423,12.9663803,77.6067892,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10043357423"
10068662144,12.9383568,77.6328208,"","signal","backward","","OpenStreetMap","https://www.openstreetmap.org/node/10068662144"
10068662145,12.9386664,77.6326356,"","signal","forward","","OpenStreetMap","https://www.openstreetmap.org/node/10068662145"
10068956785,12.9342159,77.6123554,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10068956785"
10068956821,12.9358605,77.6152203,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10068956821"
10072942642,12.9139590,77.6100369,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10072942642"
10072942645,12.9140121,77.6101028,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10072942645"
10120941856,12.9680656,77.6061958,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10120941856"
10121050218,12.9832923,77.5956143,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10121050218"
10121158786,12.9805134,77.5770430,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10121158786"
10123663920,12.9809149,77.6102419,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/10123663920"
10123826914,12.9775599,77.5909308,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10123826914"
10156396908,13.0381750,77.5219426,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10156396908"
10187842628,13.0319200,77.6218381,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10187842628"
10196262521,12.9111422,77.6836675,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10196262521"
10231033892,12.9744196,77.5783155,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/10231033892"
10274836884,13.0451542,77.5073415,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10274836884"
10274940012,13.0666816,77.5033502,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10274940012"
10282769898,12.9213128,77.6202306,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/10282769898"
10284348022,12.9298091,77.6332856,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10284348022"
10284348038,12.9440489,77.6073719,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10284348038"
10289145756,12.9558168,77.5922039,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/10289145756"
10291078965,12.9855192,77.6450999,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/10291078965"
10560858053,12.9726391,77.6193087,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/10560858053"
10585575510,13.0393549,77.6414418,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/10585575510"
10678693502,12.9924741,77.7162864,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10678693502"
10684982315,13.0370702,77.5659484,"","signal","","traffic_signals","OpenStreetMap","https://www.openstreetmap.org/node/10684982315"
10684982316,13.0370192,77.5658846,"","signal","","traffic_signals","OpenStreetMap","https://www.openstreetmap.org/node/10684982316"
10685321384,12.9571651,77.5739450,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10685321384"
10685321385,12.9570089,77.5734926,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10685321385"
10685860710,12.9614543,77.5842713,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10685860710"
10685860711,12.9611395,77.5884055,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10685860711"
10687622732,13.0393950,77.5641214,"","signal","","","OpenStreetMap","https://www.openstreetmap.org/node/10687622732"
10691285605,13.0284000,77.5714577,"","","","","OpenStreetMap","https://www.openstreetmap.org/node/10691285605"
